user_id,timestamp,event_type
1387,2023-03-02 00:12:00,log_metric
1387,2023-03-08 12:58:00,view_dashboard
1387,2023-03-08 01:46:00,set_goal
1387,2023-03-04 21:42:00,view_dashboard
1387,2023-02-12 17:15:00,read_article
1387,2023-03-02 04:47:00,set_goal
1388,2023-02-07 15:26:00,view_dashboard
1388,2023-03-23 02:40:00,view_dashboard
1388,2023-02-13 15:09:00,log_metric
1388,2023-03-13 16:54:00,view_dashboard
1388,2023-03-14 01:42:00,log_metric
1388,2023-03-11 12:52:00,view_dashboard
1388,2023-02-09 07:56:00,read_article
1388,2023-02-17 12:54:00,log_metric
1389,2023-03-23 12:16:00,set_goal
1389,2023-03-31 09:06:00,set_goal
1389,2023-03-07 12:02:00,view_dashboard
1389,2023-04-14 07:38:00,set_goal
1389,2023-03-26 08:50:00,read_article
1389,2023-03-04 18:46:00,read_article
1390,2023-02-02 20:00:00,log_metric
1390,2023-01-10 10:52:00,view_dashboard
1390,2023-01-09 22:38:00,view_dashboard
1391,2023-02-21 03:35:00,log_metric
1391,2023-03-13 17:36:00,log_metric
1391,2023-03-15 17:09:00,view_dashboard
1391,2023-03-19 00:29:00,log_metric
1392,2023-02-20 10:59:00,log_metric
1392,2023-03-23 07:40:00,read_article
1392,2023-02-21 10:10:00,view_dashboard
1392,2023-02-13 04:11:00,log_metric
1393,2023-03-30 23:59:00,set_goal
1393,2023-03-29 22:32:00,view_dashboard
1393,2023-03-11 16:00:00,log_metric
1393,2023-04-01 07:12:00,set_goal
1393,2023-03-17 17:14:00,set_goal
1393,2023-03-13 06:43:00,read_article
1394,2023-02-27 02:00:00,view_dashboard
1394,2023-02-15 07:56:00,read_article
1394,2023-01-23 15:19:00,log_metric
1394,2023-02-03 12:36:00,log_metric
1394,2023-03-03 22:22:00,log_metric
1394,2023-01-28 23:05:00,log_metric
1394,2023-01-23 04:58:00,view_dashboard
1394,2023-01-30 02:36:00,log_metric
1395,2023-03-10 20:37:00,set_goal
1395,2023-03-14 18:00:00,read_article
1395,2023-02-27 19:29:00,log_metric
1395,2023-03-09 02:54:00,view_dashboard
1395,2023-02-07 06:02:00,log_metric
1395,2023-03-10 14:58:00,log_metric
1395,2023-03-14 09:04:00,log_metric
1395,2023-03-22 12:00:00,log_metric
1396,2023-01-28 08:34:00,read_article
1396,2023-02-12 20:35:00,set_goal
1396,2023-01-16 07:28:00,view_dashboard
1396,2023-01-19 03:48:00,set_goal
1396,2023-01-28 14:29:00,schedule_consult
1396,2023-01-30 01:00:00,view_dashboard
1396,2023-01-17 09:20:00,schedule_consult
1396,2023-02-13 22:59:00,set_goal
1396,2023-02-17 14:43:00,set_goal
1396,2023-01-17 02:40:00,read_article
1397,2023-03-05 01:14:00,log_metric
1397,2023-03-06 18:50:00,view_dashboard
1397,2023-03-18 10:58:00,set_goal
1397,2023-03-21 08:55:00,log_metric
1398,2023-02-18 09:34:00,log_metric
1398,2023-03-24 01:37:00,log_metric
1398,2023-03-18 23:51:00,log_metric
1398,2023-02-25 17:05:00,schedule_consult
1398,2023-03-14 00:54:00,log_metric
1399,2023-01-30 05:30:00,log_metric
1399,2023-02-19 18:57:00,read_article
1399,2023-02-18 22:56:00,log_metric
1399,2023-02-11 13:53:00,log_metric
1399,2023-01-18 01:30:00,schedule_consult
1399,2023-02-17 15:25:00,log_metric
1399,2023-02-09 11:18:00,view_dashboard
1400,2023-02-22 13:21:00,view_dashboard
1400,2023-03-04 18:50:00,view_dashboard
1400,2023-02-10 12:43:00,set_goal
1401,2023-02-21 16:21:00,log_metric
1401,2023-03-18 00:48:00,log_metric
1401,2023-02-03 19:32:00,log_metric
1401,2023-03-18 12:33:00,read_article
1401,2023-03-01 00:53:00,view_dashboard
1402,2023-03-20 23:38:00,log_metric
1402,2023-03-24 22:55:00,view_dashboard
1402,2023-02-24 16:08:00,read_article
1402,2023-03-18 15:02:00,view_dashboard
1402,2023-03-11 14:56:00,view_dashboard
1403,2023-03-08 11:29:00,log_metric
1403,2023-03-11 06:36:00,view_dashboard
1403,2023-02-24 04:24:00,log_metric
1403,2023-02-27 18:11:00,read_article
1404,2023-03-28 02:42:00,read_article
1404,2023-03-03 14:48:00,log_metric
1404,2023-03-22 03:08:00,set_goal
1404,2023-03-26 05:11:00,set_goal
1404,2023-03-02 13:34:00,schedule_consult
1405,2023-02-28 05:18:00,log_metric
1405,2023-02-01 06:43:00,read_article
1405,2023-02-02 01:50:00,log_metric
1405,2023-02-26 18:59:00,log_metric
1405,2023-02-04 12:01:00,set_goal
1405,2023-03-04 00:53:00,read_article
1405,2023-02-11 18:16:00,set_goal
1406,2023-02-24 00:25:00,view_dashboard
1406,2023-02-22 04:12:00,log_metric
1406,2023-02-15 12:20:00,set_goal
1406,2023-02-19 09:05:00,log_metric
1406,2023-02-02 07:30:00,set_goal
1407,2023-02-10 01:50:00,view_dashboard
1407,2023-02-23 08:33:00,schedule_consult
1407,2023-03-14 10:18:00,set_goal
1407,2023-02-28 07:06:00,log_metric
1407,2023-03-16 20:48:00,read_article
1407,2023-03-12 00:16:00,log_metric
1408,2023-02-19 09:57:00,log_metric
1408,2023-01-28 10:15:00,schedule_consult
1408,2023-02-23 09:08:00,view_dashboard
1408,2023-01-29 15:35:00,schedule_consult
1408,2023-02-24 17:33:00,set_goal
1408,2023-02-25 17:25:00,log_metric
1408,2023-02-08 01:14:00,read_article
1409,2023-02-18 05:07:00,log_metric
1409,2023-02-14 15:02:00,read_article
1409,2023-02-15 19:45:00,read_article
1409,2023-03-17 12:26:00,read_article
1409,2023-03-19 18:42:00,log_metric
1409,2023-03-12 18:33:00,set_goal
1409,2023-02-20 16:31:00,log_metric
1410,2023-04-07 02:16:00,read_article
1410,2023-03-13 18:23:00,read_article
1410,2023-03-05 18:52:00,log_metric
1410,2023-04-05 18:25:00,view_dashboard
1410,2023-03-01 13:00:00,log_metric
1411,2023-02-12 17:35:00,view_dashboard
1411,2023-03-03 00:01:00,log_metric
1411,2023-03-17 01:11:00,view_dashboard
1412,2023-01-25 10:43:00,log_metric
1412,2023-01-07 04:43:00,log_metric
1412,2023-02-20 20:48:00,log_metric
1413,2023-03-03 11:19:00,log_metric
1413,2023-02-17 02:25:00,log_metric
1414,2023-02-23 19:08:00,view_dashboard
1414,2023-03-08 02:03:00,read_article
1415,2023-02-13 12:26:00,log_metric
1415,2023-02-25 10:41:00,set_goal
1415,2023-02-02 11:10:00,view_dashboard
1415,2023-03-11 18:28:00,log_metric
1415,2023-02-06 01:14:00,read_article
1416,2023-02-16 01:30:00,set_goal
1416,2023-02-12 09:47:00,set_goal
1416,2023-02-03 06:00:00,set_goal
1416,2023-02-14 16:31:00,log_metric
1416,2023-02-06 22:35:00,log_metric
1416,2023-02-25 22:41:00,log_metric
1417,2023-01-24 02:55:00,log_metric
1417,2023-02-18 19:09:00,log_metric
1417,2023-02-15 15:04:00,log_metric
1417,2023-03-04 17:21:00,view_dashboard
1417,2023-01-27 19:40:00,view_dashboard
1417,2023-01-27 11:02:00,set_goal
1418,2023-03-20 13:31:00,view_dashboard
1418,2023-03-14 21:08:00,log_metric
1418,2023-02-20 11:04:00,view_dashboard
1418,2023-02-14 03:54:00,view_dashboard
1418,2023-03-19 23:46:00,log_metric
1419,2023-01-22 07:45:00,log_metric
1419,2023-02-12 14:53:00,log_metric
1419,2023-01-24 18:41:00,read_article
1419,2023-02-06 18:21:00,view_dashboard
1419,2023-02-13 03:21:00,view_dashboard
1419,2023-02-16 11:58:00,log_metric
1419,2023-01-14 02:27:00,read_article
1419,2023-02-14 20:28:00,log_metric
1420,2023-04-03 05:01:00,schedule_consult
1420,2023-03-25 10:53:00,schedule_consult
1420,2023-03-15 22:54:00,log_metric
1421,2023-01-30 05:19:00,view_dashboard
1421,2023-02-09 07:37:00,view_dashboard
1421,2023-02-04 04:22:00,view_dashboard
1421,2023-02-13 17:15:00,view_dashboard
1421,2023-01-22 09:41:00,view_dashboard
1421,2023-02-10 23:28:00,log_metric
1421,2023-02-21 13:45:00,set_goal
1421,2023-02-10 05:56:00,set_goal
1422,2023-02-10 06:40:00,log_metric
1422,2023-03-03 10:55:00,log_metric
1423,2023-02-25 16:31:00,log_metric
1423,2023-02-20 11:30:00,log_metric
1423,2023-02-21 22:54:00,log_metric
1424,2023-03-19 21:41:00,log_metric
1424,2023-02-24 19:58:00,view_dashboard
1425,2023-02-15 08:59:00,set_goal
1425,2023-02-02 20:18:00,log_metric
1425,2023-03-03 18:55:00,view_dashboard
1425,2023-02-04 20:01:00,read_article
1425,2023-03-09 09:00:00,set_goal
1425,2023-02-27 22:22:00,view_dashboard
1425,2023-03-03 13:08:00,view_dashboard
1426,2023-01-29 12:24:00,set_goal
1426,2023-03-04 04:08:00,view_dashboard
1426,2023-02-26 04:59:00,log_metric
1426,2023-02-14 19:14:00,log_metric
1426,2023-01-24 22:17:00,schedule_consult
1426,2023-02-28 01:58:00,log_metric
1426,2023-02-09 04:29:00,log_metric
1426,2023-03-05 03:48:00,view_dashboard
1426,2023-01-30 12:19:00,schedule_consult
1427,2023-02-28 15:55:00,log_metric
1427,2023-03-20 00:56:00,log_metric
1427,2023-02-16 16:17:00,log_metric
1427,2023-03-23 07:13:00,schedule_consult
1427,2023-03-23 16:47:00,log_metric
1427,2023-03-03 05:10:00,view_dashboard
1428,2023-04-11 07:53:00,read_article
1428,2023-04-12 10:39:00,view_dashboard
1428,2023-03-28 22:30:00,read_article
1428,2023-03-07 11:15:00,schedule_consult
1428,2023-03-03 05:10:00,view_dashboard
1428,2023-03-12 23:19:00,view_dashboard
1428,2023-03-17 12:20:00,log_metric
1428,2023-03-14 04:38:00,set_goal
1428,2023-04-07 01:45:00,schedule_consult
1429,2023-01-29 13:19:00,read_article
1429,2023-02-21 02:55:00,read_article
1429,2023-02-14 09:09:00,view_dashboard
1429,2023-02-26 07:53:00,set_goal
1430,2023-03-14 10:16:00,set_goal
1430,2023-02-25 22:58:00,view_dashboard
1430,2023-04-04 07:07:00,view_dashboard
1430,2023-03-25 19:09:00,read_article
1430,2023-02-25 23:27:00,view_dashboard
1430,2023-03-17 08:36:00,log_metric
1430,2023-03-06 09:14:00,set_goal
1431,2023-03-15 18:01:00,log_metric
1431,2023-03-03 23:49:00,view_dashboard
1431,2023-03-01 22:22:00,log_metric
1431,2023-03-20 17:44:00,log_metric
1431,2023-03-19 06:15:00,read_article
1432,2023-03-09 03:57:00,log_metric
1432,2023-02-06 15:14:00,log_metric
1432,2023-02-20 20:57:00,read_article
1432,2023-02-18 01:11:00,schedule_consult
1432,2023-03-04 09:06:00,read_article
1432,2023-02-14 09:48:00,view_dashboard
1432,2023-02-21 00:40:00,view_dashboard
1433,2023-01-26 06:45:00,read_article
1433,2023-01-13 01:15:00,log_metric
1434,2023-02-01 10:58:00,log_metric
1434,2023-02-02 04:15:00,read_article
1434,2023-02-19 03:52:00,log_metric
1434,2023-03-16 02:23:00,read_article
1434,2023-02-19 17:54:00,view_dashboard
1435,2023-02-12 08:40:00,schedule_consult
1435,2023-01-09 08:09:00,log_metric
1435,2023-02-16 21:43:00,log_metric
1435,2023-01-27 12:19:00,log_metric
1436,2023-02-27 19:10:00,log_metric
1436,2023-02-13 02:08:00,log_metric
1436,2023-02-22 01:31:00,set_goal
1436,2023-01-25 18:05:00,read_article
1437,2023-02-08 00:22:00,set_goal
1437,2023-01-31 23:44:00,log_metric
1437,2023-02-02 02:39:00,set_goal
1437,2023-02-16 03:21:00,view_dashboard
1437,2023-02-06 11:31:00,read_article
1437,2023-02-11 13:51:00,log_metric
1437,2023-02-18 20:41:00,log_metric
1437,2023-02-03 13:15:00,log_metric
1437,2023-02-13 03:47:00,view_dashboard
1437,2023-01-21 21:42:00,read_article
1438,2023-03-04 11:57:00,schedule_consult
1438,2023-02-17 07:20:00,log_metric
1438,2023-01-21 14:27:00,schedule_consult
1438,2023-02-10 01:18:00,log_metric
1438,2023-02-10 19:35:00,set_goal
1438,2023-02-22 11:42:00,set_goal
1438,2023-02-28 14:29:00,schedule_consult
1439,2023-01-27 06:43:00,log_metric
1439,2023-02-04 00:58:00,read_article
1439,2023-01-10 23:48:00,view_dashboard
1439,2023-01-14 01:05:00,read_article
1439,2023-02-03 23:06:00,read_article
1440,2023-03-04 19:09:00,view_dashboard
1440,2023-03-23 16:32:00,view_dashboard
1440,2023-03-25 19:13:00,log_metric
1441,2023-02-20 21:07:00,view_dashboard
1441,2023-02-10 17:33:00,log_metric
1441,2023-02-27 15:45:00,set_goal
1441,2023-02-17 02:33:00,read_article
1441,2023-02-17 13:59:00,set_goal
1441,2023-02-17 20:02:00,set_goal
1441,2023-02-19 10:25:00,read_article
1442,2023-03-31 05:24:00,view_dashboard
1442,2023-03-30 01:00:00,view_dashboard
1442,2023-03-06 22:31:00,log_metric
1442,2023-02-25 23:40:00,schedule_consult
1442,2023-03-04 21:42:00,read_article
1442,2023-03-15 14:09:00,view_dashboard
1443,2023-03-03 06:22:00,view_dashboard
1443,2023-02-03 14:33:00,log_metric
1443,2023-03-19 00:34:00,log_metric
1443,2023-02-27 19:28:00,schedule_consult
1443,2023-03-07 19:37:00,view_dashboard
1443,2023-03-10 11:06:00,view_dashboard
1444,2023-03-16 09:38:00,view_dashboard
1444,2023-03-20 14:57:00,log_metric
1445,2023-01-25 15:16:00,set_goal
1445,2023-01-28 12:33:00,set_goal
1445,2023-01-27 14:23:00,log_metric
1445,2023-02-05 10:48:00,view_dashboard
1445,2023-01-07 02:27:00,view_dashboard
1446,2023-03-11 01:22:00,view_dashboard
1446,2023-03-07 12:13:00,schedule_consult
1446,2023-02-27 02:32:00,log_metric
1446,2023-03-24 20:28:00,log_metric
1446,2023-02-21 00:46:00,log_metric
1446,2023-03-06 16:53:00,schedule_consult
1447,2023-03-24 10:48:00,set_goal
1447,2023-03-12 15:45:00,view_dashboard
1447,2023-03-12 00:43:00,log_metric
1447,2023-03-21 15:44:00,view_dashboard
1447,2023-03-03 18:50:00,log_metric
1447,2023-03-23 03:23:00,log_metric
1447,2023-03-27 21:09:00,log_metric
1448,2023-02-10 04:16:00,set_goal
1448,2023-02-12 11:52:00,view_dashboard
1448,2023-02-24 00:42:00,log_metric
1448,2023-02-25 09:37:00,schedule_consult
1449,2023-03-03 23:46:00,log_metric
1449,2023-03-07 18:58:00,set_goal
1449,2023-02-12 18:54:00,view_dashboard
1449,2023-03-11 14:15:00,set_goal
1449,2023-03-01 04:19:00,view_dashboard
1449,2023-02-24 06:00:00,log_metric
1450,2023-02-14 07:33:00,log_metric
1450,2023-03-10 01:01:00,log_metric
1450,2023-02-01 09:14:00,log_metric
1450,2023-03-07 09:39:00,read_article
1450,2023-01-28 15:44:00,schedule_consult
1450,2023-02-13 03:28:00,schedule_consult
1451,2023-02-09 20:26:00,log_metric
1451,2023-01-21 13:48:00,log_metric
1451,2023-02-05 19:31:00,view_dashboard
1451,2023-01-26 03:33:00,view_dashboard
1451,2023-01-28 05:09:00,log_metric
1451,2023-02-01 10:40:00,view_dashboard
1451,2023-01-04 05:08:00,log_metric
1451,2023-01-12 07:57:00,schedule_consult
1451,2023-01-06 11:24:00,set_goal
1452,2023-02-10 03:11:00,log_metric
1452,2023-02-24 11:33:00,view_dashboard
1453,2023-02-05 08:06:00,schedule_consult
1453,2023-03-15 05:49:00,schedule_consult
1453,2023-02-03 10:04:00,view_dashboard
1453,2023-03-02 01:45:00,set_goal
1453,2023-02-10 05:13:00,set_goal
1453,2023-03-06 16:35:00,view_dashboard
1454,2023-02-10 15:40:00,view_dashboard
1454,2023-03-02 17:24:00,set_goal
1454,2023-02-19 02:20:00,log_metric
1455,2023-03-06 19:20:00,read_article
1455,2023-02-27 09:19:00,log_metric
1456,2023-02-27 05:51:00,schedule_consult
1456,2023-04-03 17:09:00,view_dashboard
1456,2023-03-24 12:12:00,read_article
1456,2023-03-05 14:15:00,view_dashboard
1456,2023-03-09 11:02:00,log_metric
1456,2023-02-22 03:58:00,set_goal
1456,2023-04-03 04:24:00,set_goal
1456,2023-03-30 18:51:00,log_metric
1457,2023-02-17 03:38:00,set_goal
1457,2023-03-15 18:26:00,log_metric
1457,2023-02-06 00:16:00,view_dashboard
1457,2023-02-06 16:36:00,read_article
1457,2023-02-08 03:52:00,view_dashboard
1458,2023-03-21 04:46:00,log_metric
1458,2023-03-06 21:43:00,view_dashboard
1458,2023-03-01 23:31:00,view_dashboard
1458,2023-03-17 21:49:00,log_metric
1458,2023-02-14 01:14:00,log_metric
1459,2023-02-15 02:12:00,set_goal
1459,2023-03-03 03:07:00,read_article
1459,2023-03-05 20:06:00,log_metric
1459,2023-02-19 02:44:00,set_goal
1459,2023-02-08 10:40:00,log_metric
1459,2023-03-07 21:00:00,log_metric
1460,2023-03-18 01:32:00,log_metric
1460,2023-02-18 18:47:00,log_metric
1460,2023-02-21 12:29:00,log_metric
1460,2023-04-01 16:29:00,view_dashboard
1460,2023-02-22 00:12:00,log_metric
1460,2023-03-12 12:17:00,log_metric
1461,2023-01-12 04:29:00,log_metric
1461,2023-02-03 19:17:00,set_goal
1461,2023-02-02 23:17:00,log_metric
1461,2023-01-17 14:16:00,log_metric
1461,2023-02-13 18:39:00,read_article
1461,2023-02-06 14:00:00,view_dashboard
1462,2023-01-28 07:38:00,log_metric
1462,2023-01-28 12:47:00,schedule_consult
1462,2023-02-22 09:05:00,log_metric
1462,2023-02-23 12:19:00,log_metric
1462,2023-02-07 00:14:00,log_metric
1462,2023-02-11 11:14:00,read_article
1462,2023-02-27 20:35:00,log_metric
1462,2023-02-14 12:15:00,log_metric
1463,2023-01-20 02:01:00,schedule_consult
1463,2023-02-25 12:41:00,log_metric
1463,2023-02-13 03:10:00,log_metric
1463,2023-02-12 01:24:00,read_article
1463,2023-01-19 01:17:00,view_dashboard
1463,2023-02-20 12:29:00,view_dashboard
1463,2023-02-22 12:49:00,view_dashboard
1463,2023-02-24 16:37:00,log_metric
1464,2023-02-21 16:04:00,view_dashboard
1464,2023-03-18 07:25:00,read_article
1464,2023-02-06 01:58:00,read_article
1464,2023-03-06 00:48:00,log_metric
1464,2023-03-08 07:41:00,view_dashboard
1464,2023-03-13 09:38:00,log_metric
1464,2023-02-17 01:28:00,view_dashboard
1464,2023-02-12 02:28:00,log_metric
1465,2023-02-23 13:53:00,log_metric
1465,2023-01-11 08:39:00,log_metric
1465,2023-01-14 08:18:00,view_dashboard
1465,2023-01-31 10:54:00,set_goal
1465,2023-02-06 08:14:00,log_metric
1465,2023-02-20 21:33:00,view_dashboard
1466,2023-04-06 23:26:00,schedule_consult
1466,2023-03-22 11:10:00,log_metric
1467,2023-01-25 15:49:00,set_goal
1467,2023-02-01 23:14:00,view_dashboard
1467,2023-01-19 01:19:00,set_goal
1467,2023-02-25 18:11:00,view_dashboard
1467,2023-02-13 11:13:00,read_article
1467,2023-03-05 03:47:00,set_goal
1467,2023-03-01 14:15:00,log_metric
1468,2023-02-27 06:36:00,read_article
1468,2023-02-25 22:58:00,log_metric
1468,2023-03-02 15:45:00,set_goal
1468,2023-02-10 23:51:00,view_dashboard
1468,2023-02-20 16:24:00,read_article
1469,2023-04-09 07:53:00,set_goal
1469,2023-03-28 21:51:00,view_dashboard
1469,2023-03-27 21:05:00,view_dashboard
1469,2023-03-03 07:17:00,set_goal
1469,2023-03-05 15:58:00,set_goal
1469,2023-03-26 01:27:00,log_metric
1469,2023-03-21 17:41:00,log_metric
1469,2023-03-12 10:29:00,set_goal
1469,2023-03-05 22:07:00,view_dashboard
1469,2023-03-19 00:25:00,set_goal
1469,2023-04-04 17:39:00,log_metric
1469,2023-03-21 08:25:00,view_dashboard
1469,2023-03-11 18:34:00,set_goal
1470,2023-03-14 00:06:00,schedule_consult
1470,2023-03-28 20:41:00,view_dashboard
1470,2023-03-17 00:54:00,schedule_consult
1470,2023-03-24 22:15:00,view_dashboard
1470,2023-02-22 15:44:00,read_article
1470,2023-02-20 23:34:00,schedule_consult
1470,2023-03-11 23:37:00,schedule_consult
1470,2023-03-09 10:08:00,set_goal
1470,2023-03-27 01:21:00,log_metric
1470,2023-02-25 12:03:00,log_metric
1470,2023-03-28 02:50:00,schedule_consult
1471,2023-02-08 21:49:00,set_goal
1471,2023-02-06 10:27:00,log_metric
1471,2023-02-05 18:29:00,log_metric
1472,2023-01-24 08:49:00,read_article
1472,2023-02-17 16:05:00,log_metric
1472,2023-01-13 07:00:00,log_metric
1472,2023-02-12 16:08:00,set_goal
1472,2023-01-20 16:54:00,view_dashboard
1472,2023-02-01 18:39:00,log_metric
1472,2023-02-20 21:56:00,schedule_consult
1472,2023-02-12 12:30:00,log_metric
1472,2023-02-20 06:04:00,log_metric
1472,2023-02-19 08:33:00,log_metric
1472,2023-02-20 14:40:00,log_metric
1472,2023-02-03 11:20:00,read_article
1472,2023-01-12 19:08:00,log_metric
1472,2023-01-12 16:35:00,log_metric
1473,2023-01-10 00:26:00,log_metric
1473,2023-01-07 16:46:00,schedule_consult
1473,2023-01-20 03:30:00,view_dashboard
1473,2023-02-11 20:40:00,schedule_consult
1473,2023-01-16 00:09:00,log_metric
1474,2023-02-26 03:44:00,view_dashboard
1474,2023-03-20 07:27:00,view_dashboard
1474,2023-03-02 20:39:00,view_dashboard
1475,2023-03-06 14:27:00,log_metric
1475,2023-02-23 04:14:00,set_goal
1475,2023-03-22 02:45:00,view_dashboard
1476,2023-03-07 21:11:00,schedule_consult
1476,2023-03-01 17:09:00,read_article
1477,2023-02-25 12:51:00,view_dashboard
1477,2023-01-22 05:24:00,schedule_consult
1477,2023-01-31 14:37:00,view_dashboard
1477,2023-02-24 18:20:00,read_article
1477,2023-01-26 05:20:00,log_metric
1477,2023-02-24 13:48:00,view_dashboard
1477,2023-02-04 21:33:00,view_dashboard
1477,2023-01-31 23:40:00,view_dashboard
1478,2023-04-01 23:34:00,view_dashboard
1478,2023-02-22 03:04:00,view_dashboard
1478,2023-03-01 07:02:00,view_dashboard
1478,2023-02-16 19:45:00,set_goal
1478,2023-03-07 17:31:00,view_dashboard
1478,2023-03-08 10:44:00,view_dashboard
1478,2023-03-30 21:50:00,set_goal
1478,2023-03-27 12:44:00,schedule_consult
1478,2023-03-17 16:30:00,schedule_consult
1479,2023-01-14 05:59:00,view_dashboard
1479,2023-01-17 22:09:00,log_metric
1479,2023-01-28 12:15:00,view_dashboard
1479,2023-01-18 13:11:00,schedule_consult
1479,2023-02-05 12:46:00,log_metric
1479,2023-01-20 06:20:00,set_goal
1479,2023-01-15 17:50:00,log_metric
1479,2023-02-19 10:22:00,set_goal
1479,2023-02-17 18:31:00,view_dashboard
1479,2023-01-25 23:29:00,schedule_consult
1479,2023-02-16 06:38:00,read_article
1479,2023-02-11 18:20:00,read_article
1479,2023-01-15 18:41:00,read_article
1479,2023-01-27 23:28:00,view_dashboard
1479,2023-01-16 02:04:00,view_dashboard
1480,2023-02-02 12:59:00,view_dashboard
1480,2023-02-02 22:33:00,view_dashboard
1481,2023-02-27 12:41:00,view_dashboard
1481,2023-03-04 03:06:00,log_metric
1481,2023-03-12 09:46:00,schedule_consult
1481,2023-02-18 06:01:00,read_article
1481,2023-03-11 01:23:00,view_dashboard
1481,2023-02-20 01:47:00,schedule_consult
1482,2023-02-14 04:36:00,schedule_consult
1482,2023-02-10 08:40:00,view_dashboard
1482,2023-02-02 14:14:00,schedule_consult
1482,2023-01-11 03:02:00,read_article
1482,2023-02-13 22:33:00,view_dashboard
1482,2023-01-06 05:40:00,view_dashboard
1482,2023-02-15 13:22:00,set_goal
1482,2023-01-19 17:22:00,log_metric
1483,2023-02-05 15:08:00,log_metric
1483,2023-03-16 14:54:00,log_metric
1483,2023-02-23 04:34:00,view_dashboard
1483,2023-03-20 02:27:00,view_dashboard
1483,2023-02-15 15:39:00,view_dashboard
1484,2023-02-09 20:25:00,log_metric
1484,2023-02-06 19:46:00,set_goal
1484,2023-02-18 10:05:00,view_dashboard
1484,2023-01-28 00:23:00,read_article
1484,2023-01-29 16:07:00,view_dashboard
1484,2023-03-12 17:49:00,log_metric
1484,2023-02-04 04:27:00,read_article
1485,2023-01-19 22:03:00,log_metric
1485,2023-02-01 00:28:00,log_metric
1485,2023-01-21 10:02:00,log_metric
1485,2023-02-16 16:14:00,log_metric
1485,2023-01-18 21:17:00,view_dashboard
1486,2023-02-24 08:12:00,schedule_consult
1486,2023-02-05 06:36:00,log_metric
1486,2023-02-11 18:09:00,read_article
1486,2023-02-19 00:55:00,view_dashboard
1486,2023-02-10 22:25:00,log_metric
1487,2023-03-22 13:39:00,log_metric
1487,2023-03-30 15:46:00,view_dashboard
1487,2023-02-23 07:13:00,read_article
1487,2023-03-11 11:17:00,read_article
1487,2023-02-27 00:24:00,log_metric
1487,2023-03-20 08:37:00,view_dashboard
1488,2023-03-01 21:34:00,log_metric
1488,2023-03-21 17:01:00,log_metric
1488,2023-04-10 03:31:00,view_dashboard
1488,2023-03-09 18:26:00,read_article
1488,2023-03-10 16:00:00,view_dashboard
1488,2023-03-18 03:07:00,log_metric
1488,2023-03-20 00:41:00,view_dashboard
1488,2023-03-26 19:36:00,schedule_consult
1489,2023-02-03 03:46:00,set_goal
1489,2023-01-20 03:21:00,read_article
1489,2023-02-22 10:23:00,log_metric
1489,2023-01-23 22:10:00,log_metric
1490,2023-03-06 01:20:00,view_dashboard
1490,2023-03-06 06:29:00,view_dashboard
1490,2023-03-11 09:15:00,log_metric
1490,2023-02-16 23:03:00,schedule_consult
1491,2023-04-16 09:31:00,schedule_consult
1491,2023-03-13 10:47:00,read_article
1491,2023-03-14 19:23:00,log_metric
1491,2023-03-08 02:07:00,read_article
1491,2023-03-12 10:20:00,view_dashboard
1491,2023-03-29 05:29:00,view_dashboard
1491,2023-04-05 17:34:00,log_metric
1492,2023-01-10 07:05:00,schedule_consult
1492,2023-01-25 17:37:00,log_metric
1492,2023-01-23 00:16:00,read_article
1492,2023-01-30 17:57:00,set_goal
1493,2023-02-11 22:48:00,view_dashboard
1493,2023-02-18 17:27:00,log_metric
1493,2023-03-02 04:11:00,view_dashboard
1493,2023-02-25 11:44:00,log_metric
1493,2023-03-27 09:42:00,set_goal
1493,2023-03-21 05:02:00,log_metric
1493,2023-03-05 18:26:00,view_dashboard
1494,2023-03-23 15:38:00,view_dashboard
1494,2023-02-28 03:43:00,log_metric
1494,2023-03-23 18:51:00,view_dashboard
1494,2023-02-24 22:19:00,set_goal
1494,2023-03-24 13:09:00,view_dashboard
1495,2023-01-26 10:49:00,read_article
1495,2023-01-16 02:24:00,log_metric
1495,2023-02-15 11:33:00,view_dashboard
1495,2023-01-12 03:56:00,log_metric
1495,2023-01-20 05:07:00,set_goal
1495,2023-01-22 12:45:00,view_dashboard
1495,2023-02-03 01:00:00,read_article
1496,2023-02-13 08:29:00,view_dashboard
1496,2023-02-05 04:42:00,view_dashboard
1496,2023-03-09 16:37:00,view_dashboard
1496,2023-02-15 00:43:00,schedule_consult
1496,2023-03-04 08:24:00,read_article
1496,2023-02-08 23:15:00,set_goal
1497,2023-04-06 19:48:00,view_dashboard
1497,2023-04-06 19:08:00,view_dashboard
1497,2023-04-10 10:44:00,log_metric
1497,2023-03-04 07:13:00,view_dashboard
1497,2023-04-01 23:34:00,read_article
1497,2023-04-13 11:56:00,read_article
1497,2023-04-02 11:46:00,view_dashboard
1497,2023-04-05 19:32:00,log_metric
1498,2023-03-28 03:34:00,set_goal
1498,2023-03-03 07:36:00,view_dashboard
1498,2023-03-31 07:03:00,set_goal
1498,2023-03-23 00:41:00,log_metric
1498,2023-03-02 15:37:00,log_metric
1498,2023-03-24 19:54:00,set_goal
1499,2023-03-01 09:50:00,log_metric
1499,2023-02-17 21:57:00,view_dashboard
1499,2023-02-04 09:17:00,log_metric
1499,2023-01-21 14:25:00,view_dashboard
